101.63
75.53
77.23
76.47
92.51
86.67
79.11
74.95
89.59
88.28
79.96
71.71
80.45
112.27
99.71
73.9
81.39
89.02
98.73
73.66
78.31
124.04
140.19
124.49
94.69
99.74
90.62
104.91
87.16
102.94
88.92
125.33
105.68
84.96
92.89
89.01
110.11
101.36
92.95
82.29
125.79
124.11
106.17
85.52
109.78
127.51
100.67
83.38
77.02
101.05
101.54
84.05
83.84
81.13
100.22
96.59
76.44
79.93
75.87
89.57
76.62
84.65
80.25
101.54
89.36
80.52
82.97
80.95
99.82
87.68
77.1
72.46
98.56
97.34
79.24
160.93
79.18
96.37
94.35
76.72
77.35
91.19
94.64
78.38
73.82
77.55
91.29
291.06
79.03
78.71
74.08
155.53
88.6
92.16
90.83
111.76
96.03
88.07
87.18
85.8
0
1
1
1
1
1
5
1
2
1
2
0
0
6
6
5
3
4
4
9
3
8
4
5
8
8
9
7
12
8
7
6
10
3
8
9
15
10
10
9
16
12
13
12
11
12
13
13
9
21
18
21
26
11
20
14
13
27
23
12
13
13
15
20
22
18
26
16
17
23
17
21
22
26
24
20
12
24
34
27
28
25
31
30
36
37
27
34
34
38
29
35
33
28
28
27
30
49
35
32
64.9
80.68
140.01
65.39
65.1
66.01
80.44
65.26
65.7
66.09
82.67
80.86
90.17
90.46
78.58
82.17
67.46
68.16
66.88
83.72
82.59
98.82
87.06
83.38
106.14
103.96
80.59
77.03
104.4
122.92
81.62
93.49
78.63
92.57
103.98
78
76.71
83.2
92.24
83.47
98.55
102.06
114.7
106.6
96.17
79.22
82.16
186.73
79.52
81.07
83.03
91.85
94.29
79.68
75.35
77.07
90.29
93.91
80.33
77.34
108.24
96.16
74.81
77.24
77.06
93.31
90.11
74.63
77
76.94
94.93
77.34
74.71
80.19
98.52
91.59
78.9
78.61
77.22
98.11
80.31
79.59
80.52
89.69
93.91
81.51
76.71
83.35
95.33
98.29
85.28
116.51
116.67
107.82
102.49
100.57
97.59
109.52
106.57
87.65
